,CodigoConvocatoria,CodigoSicAgente,NombreAgenteComprador,FechaPublicacionAviso,PeriodoAContratar,FechaPliegosParaConsulta,FechaPliegosDefinitivos,FechaLimiteRecepcionOfertas,AudienciaPublica,FechaMaximaFormalizacionContratos,Estado,FechaSuspension,FechaReactivacion,FechaCancelacion,FechaCierreConvocatoria,union,tmp,Productos,Cantidad de energía demandada GWh,Cantidad de energía adjudicada GWh,Precio promedio ponderado adjudicado ($/KWh),periodo_inicio,periodo_fin,descripcion
202,CP-EDQC2021-003,EDQC,EDEQ,22/12/2021,01/05/2022 al 31/12/2027,23/12/2021,14/01/2022,11/02/2022,24/02/2022,17/03/2022,Cerrada y adjudicada,,,,28/03/2022,CP-EDQC2021-003/EDEQ/EDQC/01%2F02%2F2023/31%2F12%2F2026,1,CP-EDQC2021-003-PROD03,104.98,27.54,249.67,01/05/2022,31/12/2027,"EDEQ S.A. ESP invita a los interesados a presentar oferta(s) mercantil(es) para el suministro de energía y potencia eléctricas requerida para atender el mercado regulado, para el período comprendido entre el 01 de mayo de 2022 y el 31 de diciembre de 2027."
203,CP-EDQC2021-003,EDQC,EDEQ,22/12/2021,01/05/2022 al 31/12/2027,23/12/2021,14/01/2022,11/02/2022,24/02/2022,17/03/2022,Cerrada y adjudicada,,,,28/03/2022,CP-EDQC2021-003/EDEQ/EDQC/01%2F02%2F2023/31%2F12%2F2026,1,CP-EDQC2021-003-PROD04,104.97,18.31,254.5,01/05/2022,31/12/2027,"EDEQ S.A. ESP invita a los interesados a presentar oferta(s) mercantil(es) para el suministro de energía y potencia eléctricas requerida para atender el mercado regulado, para el período comprendido entre el 01 de mayo de 2022 y el 31 de diciembre de 2027."
204,CP-EDQC2021-003,EDQC,EDEQ,22/12/2021,01/05/2022 al 31/12/2027,23/12/2021,14/01/2022,11/02/2022,24/02/2022,17/03/2022,Cerrada y adjudicada,,,,28/03/2022,CP-EDQC2021-003/EDEQ/EDQC/01%2F02%2F2023/31%2F12%2F2026,1,CP-EDQC2021-003-PROD05,68.99,0.0,0.0,01/05/2022,31/12/2027,"EDEQ S.A. ESP invita a los interesados a presentar oferta(s) mercantil(es) para el suministro de energía y potencia eléctricas requerida para atender el mercado regulado, para el período comprendido entre el 01 de mayo de 2022 y el 31 de diciembre de 2027."
205,CP-EDQC2021-003,EDQC,EDEQ,22/12/2021,01/05/2022 al 31/12/2027,23/12/2021,14/01/2022,11/02/2022,24/02/2022,17/03/2022,Cerrada y adjudicada,,,,28/03/2022,CP-EDQC2021-003/EDEQ/EDQC/01%2F02%2F2023/31%2F12%2F2026,1,CP-EDQC2021-003-PROD06,266.79,266.79,230.75,01/05/2022,31/12/2027,"EDEQ S.A. ESP invita a los interesados a presentar oferta(s) mercantil(es) para el suministro de energía y potencia eléctricas requerida para atender el mercado regulado, para el período comprendido entre el 01 de mayo de 2022 y el 31 de diciembre de 2027."
206,CP-CSSC2021-005,CSSC,Air-e,21/12/2021,03/03/2022 al 31/03/2032,21/12/2021,31/12/2021,31/01/2022,11/02/2022,21/02/2022,Cerrada y adjudicada,,,,08/03/2022,CP-CSSC2021-005/Air-e/CSSC/01%2F02%2F2023/31%2F12%2F2026,1,CP-CSSC2021-005-PROD01,2842.71,959.42,234.39,03/03/2022,31/03/2032,Se invita a las empresas interesadas en presentar propuestas para el suministro de la energía eléctrica que Air-e requiere para atender parte de la demanda de su mercado regulado durante el periodo comprendido entre el 03 de marzo de 2022 al 31 de marzo de 2032.
207,CP-CSSC2021-005,CSSC,Air-e,21/12/2021,03/03/2022 al 31/03/2032,21/12/2021,31/12/2021,31/01/2022,11/02/2022,21/02/2022,Cerrada y adjudicada,,,,08/03/2022,CP-CSSC2021-005/Air-e/CSSC/01%2F02%2F2023/31%2F12%2F2026,1,CP-CSSC2021-005-PROD02,39.84,0.0,0.0,03/03/2022,31/03/2032,Se invita a las empresas interesadas en presentar propuestas para el suministro de la energía eléctrica que Air-e requiere para atender parte de la demanda de su mercado regulado durante el periodo comprendido entre el 03 de marzo de 2022 al 31 de marzo de 2032.
208,CP-CSSC2021-005,CSSC,Air-e,21/12/2021,03/03/2022 al 31/03/2032,21/12/2021,31/12/2021,31/01/2022,11/02/2022,21/02/2022,Cerrada y adjudicada,,,,08/03/2022,CP-CSSC2021-005/Air-e/CSSC/01%2F02%2F2023/31%2F12%2F2026,1,CP-CSSC2021-005-PROD03,8784.0,0.0,0.0,03/03/2022,31/03/2032,Se invita a las empresas interesadas en presentar propuestas para el suministro de la energía eléctrica que Air-e requiere para atender parte de la demanda de su mercado regulado durante el periodo comprendido entre el 03 de marzo de 2022 al 31 de marzo de 2032.
209,CP-HLAC2021-003,HLAC,ELECTROHUILA,09/12/2021,01/03/2022 al 31/12/2031,09/12/2021,24/12/2021,24/01/2022,04/02/2022,25/02/2022,Cerrada y adjudicada,,,,28/02/2022,CP-HLAC2021-003/ELECTROHUILA/HLAC/01%2F02%2F2023/31%2F12%2F2026,1,CP-HLAC2021-003-PROD01,1276.1,984.05,230.98,01/03/2022,31/12/2031,Suministro de energía y potencia asociada con destino al mercado regulado de ELECTROHUILA S.A. E.S.P. para el periodo comprendido entre enero 01 de marzo de 2022 al 31 de diciembre de 2031.
210,CP-HLAC2021-003,HLAC,ELECTROHUILA,09/12/2021,01/03/2022 al 31/12/2031,09/12/2021,24/12/2021,24/01/2022,04/02/2022,25/02/2022,Cerrada y adjudicada,,,,28/02/2022,CP-HLAC2021-003/ELECTROHUILA/HLAC/01%2F02%2F2023/31%2F12%2F2026,1,CP-HLAC2021-003-PROD02,988.37,823.59,213.59,01/03/2022,31/12/2031,Suministro de energía y potencia asociada con destino al mercado regulado de ELECTROHUILA S.A. E.S.P. para el periodo comprendido entre enero 01 de marzo de 2022 al 31 de diciembre de 2031.
211,CP-HLAC2021-003,HLAC,ELECTROHUILA,09/12/2021,01/03/2022 al 31/12/2031,09/12/2021,24/12/2021,24/01/2022,04/02/2022,25/02/2022,Cerrada y adjudicada,,,,28/02/2022,CP-HLAC2021-003/ELECTROHUILA/HLAC/01%2F02%2F2023/31%2F12%2F2026,1,CP-HLAC2021-003-PROD03,1607.72,883.9,213.95,01/03/2022,31/12/2031,Suministro de energía y potencia asociada con destino al mercado regulado de ELECTROHUILA S.A. E.S.P. para el periodo comprendido entre enero 01 de marzo de 2022 al 31 de diciembre de 2031.
212,CP-EPTC2021-001,EPTC,PUTUMAYO,07/12/2021,01/01/2023 al 31/12/2029,09/12/2021,30/12/2021,28/01/2022,09/02/2022,02/03/2022,Cerrada y adjudicada,,,,04/03/2022,CP-EPTC2021-001/PUTUMAYO/EPTC/01%2F02%2F2023/31%2F12%2F2026,1,CP-EPTC2021-001-PROD01,501.46,439.71,238.93,01/01/2023,31/12/2029,Suministro de energía y potencia asociada con destino al mercado regulado de la Empresa de Energía del Putumayo S.A. E.S.P. para el periodo comprendido entre enero 01 de 2023 a diciembre 31 de 2029
213,CP-GNCC2021-005,GNCC,VATIA,11/11/2021,01/02/2022 al 31/12/2026,16/11/2021,01/12/2021,30/12/2021,13/01/2022,02/02/2022,Cerrada y adjudicada,,,,04/02/2022,CP-GNCC2021-005/VATIA/GNCC/01%2F02%2F2023/31%2F12%2F2026,1,CP-GNCC2021-005-PROD01,305.31,81.25,246.0,01/02/2022,31/12/2026,VATIA S.A E.S.P. -VATIA- está interesada en recibir ofertas para la contratación del suministro de energía eléctrica con destino a atender la demanda del mercado regulado en el periodo comprendido desde las 00:00 horas del día 1 de febrero de 2022 o fecha de registro hasta las 24:00 del día 31 de diciembre de 2026.
214,CP-GNCC2021-005,GNCC,VATIA,11/11/2021,01/02/2022 al 31/12/2026,16/11/2021,01/12/2021,30/12/2021,13/01/2022,02/02/2022,Cerrada y adjudicada,,,,04/02/2022,CP-GNCC2021-005/VATIA/GNCC/01%2F02%2F2023/31%2F12%2F2026,1,CP-GNCC2021-005-PROD02,,,,01/02/2022,31/12/2026,VATIA S.A E.S.P. -VATIA- está interesada en recibir ofertas para la contratación del suministro de energía eléctrica con destino a atender la demanda del mercado regulado en el periodo comprendido desde las 00:00 horas del día 1 de febrero de 2022 o fecha de registro hasta las 24:00 del día 31 de diciembre de 2026.
215,CP-GNCC2021-005,GNCC,VATIA,11/11/2021,01/02/2022 al 31/12/2026,16/11/2021,01/12/2021,30/12/2021,13/01/2022,02/02/2022,Cerrada y adjudicada,,,,04/02/2022,CP-GNCC2021-005/VATIA/GNCC/01%2F02%2F2023/31%2F12%2F2026,1,CP-GNCC2021-005-PROD03,,,,01/02/2022,31/12/2026,VATIA S.A E.S.P. -VATIA- está interesada en recibir ofertas para la contratación del suministro de energía eléctrica con destino a atender la demanda del mercado regulado en el periodo comprendido desde las 00:00 horas del día 1 de febrero de 2022 o fecha de registro hasta las 24:00 del día 31 de diciembre de 2026.
216,CP-GNCC2021-005,GNCC,VATIA,11/11/2021,01/02/2022 al 31/12/2026,16/11/2021,01/12/2021,30/12/2021,13/01/2022,02/02/2022,Cerrada y adjudicada,,,,04/02/2022,CP-GNCC2021-005/VATIA/GNCC/01%2F02%2F2023/31%2F12%2F2026,1,CP-GNCC2021-005-PROD04,,,,01/02/2022,31/12/2026,VATIA S.A E.S.P. -VATIA- está interesada en recibir ofertas para la contratación del suministro de energía eléctrica con destino a atender la demanda del mercado regulado en el periodo comprendido desde las 00:00 horas del día 1 de febrero de 2022 o fecha de registro hasta las 24:00 del día 31 de diciembre de 2026.
217,CP-GNCC2021-005,GNCC,VATIA,11/11/2021,01/02/2022 al 31/12/2026,16/11/2021,01/12/2021,30/12/2021,13/01/2022,02/02/2022,Cerrada y adjudicada,,,,04/02/2022,CP-GNCC2021-005/VATIA/GNCC/01%2F02%2F2023/31%2F12%2F2026,1,CP-GNCC2021-005-PROD05,96.16,69.5,212.42,01/02/2022,31/12/2026,VATIA S.A E.S.P. -VATIA- está interesada en recibir ofertas para la contratación del suministro de energía eléctrica con destino a atender la demanda del mercado regulado en el periodo comprendido desde las 00:00 horas del día 1 de febrero de 2022 o fecha de registro hasta las 24:00 del día 31 de diciembre de 2026.
218,CP-GNCC2021-005,GNCC,VATIA,11/11/2021,01/02/2022 al 31/12/2026,16/11/2021,01/12/2021,30/12/2021,13/01/2022,02/02/2022,Cerrada y adjudicada,,,,04/02/2022,CP-GNCC2021-005/VATIA/GNCC/01%2F02%2F2023/31%2F12%2F2026,1,CP-GNCC2021-005-PROD06,184.37,167.0,245.77,01/02/2022,31/12/2026,VATIA S.A E.S.P. -VATIA- está interesada en recibir ofertas para la contratación del suministro de energía eléctrica con destino a atender la demanda del mercado regulado en el periodo comprendido desde las 00:00 horas del día 1 de febrero de 2022 o fecha de registro hasta las 24:00 del día 31 de diciembre de 2026.
219,CP-GNCC2021-005,GNCC,VATIA,11/11/2021,01/02/2022 al 31/12/2026,16/11/2021,01/12/2021,30/12/2021,13/01/2022,02/02/2022,Cerrada y adjudicada,,,,04/02/2022,CP-GNCC2021-005/VATIA/GNCC/01%2F02%2F2023/31%2F12%2F2026,1,CP-GNCC2021-005-PROD07,,,,01/02/2022,31/12/2026,VATIA S.A E.S.P. -VATIA- está interesada en recibir ofertas para la contratación del suministro de energía eléctrica con destino a atender la demanda del mercado regulado en el periodo comprendido desde las 00:00 horas del día 1 de febrero de 2022 o fecha de registro hasta las 24:00 del día 31 de diciembre de 2026.
220,CP-GNCC2021-005,GNCC,VATIA,11/11/2021,01/02/2022 al 31/12/2026,16/11/2021,01/12/2021,30/12/2021,13/01/2022,02/02/2022,Cerrada y adjudicada,,,,04/02/2022,CP-GNCC2021-005/VATIA/GNCC/01%2F02%2F2023/31%2F12%2F2026,1,CP-GNCC2021-005-PROD08,,,,01/02/2022,31/12/2026,VATIA S.A E.S.P. -VATIA- está interesada en recibir ofertas para la contratación del suministro de energía eléctrica con destino a atender la demanda del mercado regulado en el periodo comprendido desde las 00:00 horas del día 1 de febrero de 2022 o fecha de registro hasta las 24:00 del día 31 de diciembre de 2026.
221,CP-GNCC2021-005,GNCC,VATIA,11/11/2021,01/02/2022 al 31/12/2026,16/11/2021,01/12/2021,30/12/2021,13/01/2022,02/02/2022,Cerrada y adjudicada,,,,04/02/2022,CP-GNCC2021-005/VATIA/GNCC/01%2F02%2F2023/31%2F12%2F2026,1,CP-GNCC2021-005-PROD09,,,,01/02/2022,31/12/2026,VATIA S.A E.S.P. -VATIA- está interesada en recibir ofertas para la contratación del suministro de energía eléctrica con destino a atender la demanda del mercado regulado en el periodo comprendido desde las 00:00 horas del día 1 de febrero de 2022 o fecha de registro hasta las 24:00 del día 31 de diciembre de 2026.
222,CP-GNCC2021-005,GNCC,VATIA,11/11/2021,01/02/2022 al 31/12/2026,16/11/2021,01/12/2021,30/12/2021,13/01/2022,02/02/2022,Cerrada y adjudicada,,,,04/02/2022,CP-GNCC2021-005/VATIA/GNCC/01%2F02%2F2023/31%2F12%2F2026,1,CP-GNCC2021-005-PROD10,43.8,43.8,209.0,01/02/2022,31/12/2026,VATIA S.A E.S.P. -VATIA- está interesada en recibir ofertas para la contratación del suministro de energía eléctrica con destino a atender la demanda del mercado regulado en el periodo comprendido desde las 00:00 horas del día 1 de febrero de 2022 o fecha de registro hasta las 24:00 del día 31 de diciembre de 2026.
223,CP-CDNC2021-003,CDNC,CEDENAR,09/11/2021,01/03/2022 al 31/12/2032,09/11/2021,01/12/2021,30/12/2021,13/01/2022,02/02/2022,Cerrada y adjudicada,,,,14/02/2022,CP-CDNC2021-003/CEDENAR/CDNC/01%2F02%2F2023/31%2F12%2F2026,1,CP-CDNC2021-003-PROD01,44.06,0.0,0.0,01/03/2022,31/12/2032,CEDENAR S.A. E.S.P. está interesado en recibir ofertas para comprar energía eléctrica con el fin de atender la demanda de su mercado regulado actual y potencial para el periodo comprendido entre el 01 de marzo de 2022 a 31 de diciembre de 2032
224,CP-CDNC2021-003,CDNC,CEDENAR,09/11/2021,01/03/2022 al 31/12/2032,09/11/2021,01/12/2021,30/12/2021,13/01/2022,02/02/2022,Cerrada y adjudicada,,,,14/02/2022,CP-CDNC2021-003/CEDENAR/CDNC/01%2F02%2F2023/31%2F12%2F2026,1,CP-CDNC2021-003-PROD02,131.4,0.0,0.0,01/03/2022,31/12/2032,CEDENAR S.A. E.S.P. está interesado en recibir ofertas para comprar energía eléctrica con el fin de atender la demanda de su mercado regulado actual y potencial para el periodo comprendido entre el 01 de marzo de 2022 a 31 de diciembre de 2032
225,CP-CDNC2021-003,CDNC,CEDENAR,09/11/2021,01/03/2022 al 31/12/2032,09/11/2021,01/12/2021,30/12/2021,13/01/2022,02/02/2022,Cerrada y adjudicada,,,,14/02/2022,CP-CDNC2021-003/CEDENAR/CDNC/01%2F02%2F2023/31%2F12%2F2026,1,CP-CDNC2021-003-PROD03,43.2,0.0,0.0,01/03/2022,31/12/2032,CEDENAR S.A. E.S.P. está interesado en recibir ofertas para comprar energía eléctrica con el fin de atender la demanda de su mercado regulado actual y potencial para el periodo comprendido entre el 01 de marzo de 2022 a 31 de diciembre de 2032
226,CP-CDNC2021-003,CDNC,CEDENAR,09/11/2021,01/03/2022 al 31/12/2032,09/11/2021,01/12/2021,30/12/2021,13/01/2022,02/02/2022,Cerrada y adjudicada,,,,14/02/2022,CP-CDNC2021-003/CEDENAR/CDNC/01%2F02%2F2023/31%2F12%2F2026,1,CP-CDNC2021-003-PROD04,17.57,0.0,0.0,01/03/2022,31/12/2032,CEDENAR S.A. E.S.P. está interesado en recibir ofertas para comprar energía eléctrica con el fin de atender la demanda de su mercado regulado actual y potencial para el periodo comprendido entre el 01 de marzo de 2022 a 31 de diciembre de 2032
227,CP-CDNC2021-003,CDNC,CEDENAR,09/11/2021,01/03/2022 al 31/12/2032,09/11/2021,01/12/2021,30/12/2021,13/01/2022,02/02/2022,Cerrada y adjudicada,,,,14/02/2022,CP-CDNC2021-003/CEDENAR/CDNC/01%2F02%2F2023/31%2F12%2F2026,1,CP-CDNC2021-003-PROD05,43.78,0.0,0.0,01/03/2022,31/12/2032,CEDENAR S.A. E.S.P. está interesado en recibir ofertas para comprar energía eléctrica con el fin de atender la demanda de su mercado regulado actual y potencial para el periodo comprendido entre el 01 de marzo de 2022 a 31 de diciembre de 2032
228,CP-CDNC2021-003,CDNC,CEDENAR,09/11/2021,01/03/2022 al 31/12/2032,09/11/2021,01/12/2021,30/12/2021,13/01/2022,02/02/2022,Cerrada y adjudicada,,,,14/02/2022,CP-CDNC2021-003/CEDENAR/CDNC/01%2F02%2F2023/31%2F12%2F2026,1,CP-CDNC2021-003-PROD06,453.63,369.14,229.4,01/03/2022,31/12/2032,CEDENAR S.A. E.S.P. está interesado en recibir ofertas para comprar energía eléctrica con el fin de atender la demanda de su mercado regulado actual y potencial para el periodo comprendido entre el 01 de marzo de 2022 a 31 de diciembre de 2032
229,CP-EEPC2021-005,EEPC,EEP,26/10/2021,01/01/2022 al 31/12/2023,26/10/2021,09/11/2021,09/12/2021,22/12/2021,11/01/2022,Cerrada y adjudicada,,,,13/01/2022,CP-EEPC2021-005/EEP/EEPC/01%2F02%2F2023/31%2F12%2F2026,1,CP-EEPC2021-005-PROD01,55.65,55.65,259.9,01/01/2022,31/12/2023,"La EMPRESA DE ENERGÍA DE PEREIRA S.A. ESP., está interesada en recibir ofertas para la venta o suministro de energía eléctrica para el período comprendido entre el 01 de enero del año 2022 al 31 de diciembre del año 2023, con el objetivo de abastecer la demanda comercial de energía de su Mercado Regulado."
230,CP-EEPC2021-005,EEPC,EEP,26/10/2021,01/01/2022 al 31/12/2023,26/10/2021,09/11/2021,09/12/2021,22/12/2021,11/01/2022,Cerrada y adjudicada,,,,13/01/2022,CP-EEPC2021-005/EEP/EEPC/01%2F02%2F2023/31%2F12%2F2026,1,CP-EEPC2021-005-PROD02,,,,01/01/2022,31/12/2023,"La EMPRESA DE ENERGÍA DE PEREIRA S.A. ESP., está interesada en recibir ofertas para la venta o suministro de energía eléctrica para el período comprendido entre el 01 de enero del año 2022 al 31 de diciembre del año 2023, con el objetivo de abastecer la demanda comercial de energía de su Mercado Regulado."
231,CP-EEPC2021-005,EEPC,EEP,26/10/2021,01/01/2022 al 31/12/2023,26/10/2021,09/11/2021,09/12/2021,22/12/2021,11/01/2022,Cerrada y adjudicada,,,,13/01/2022,CP-EEPC2021-005/EEP/EEPC/01%2F02%2F2023/31%2F12%2F2026,1,CP-EEPC2021-005-PROD03,32.06,32.06,258.75,01/01/2022,31/12/2023,"La EMPRESA DE ENERGÍA DE PEREIRA S.A. ESP., está interesada en recibir ofertas para la venta o suministro de energía eléctrica para el período comprendido entre el 01 de enero del año 2022 al 31 de diciembre del año 2023, con el objetivo de abastecer la demanda comercial de energía de su Mercado Regulado."
232,CP-TENC2021-001,TENC,Tenergeticas,21/10/2021,01/02/2022 al 31/12/2033,25/10/2021,17/11/2021,16/12/2021,29/12/2021,13/01/2022,Cerrada y adjudicada,,,,18/01/2022,CP-TENC2021-001/Tenergeticas/TENC/01%2F02%2F2023/31%2F12%2F2026,1,CP-TENC2021-001-PROD01,667.16,667.16,236.09,01/02/2022,31/12/2033,"Transacciones Energéticas S.A.S. Empresa de Servicios Públicos E.S.P. filial del Grupo Éxito, invita a las empresas interesadas en presentar ofertas para el suministro de la energía que requiere para atender parte de la demanda de su Mercado Regulado durante el periodo entre el 01-02-2022 y el 31-12-2033."
233,CP-CHCC2021-003,CHCC,CHEC,19/10/2021,01/03/2022 al 31/12/2027,21/10/2021,12/11/2021,22/12/2021,31/12/2021,21/01/2022,Cerrada y adjudicada,10/12/2021,,,31/01/2022,CP-CHCC2021-003/CHEC/CHCC/01%2F02%2F2023/31%2F12%2F2026,1,CP-CHCC2021-003-PROD01,158.0,3.0,266.0,01/03/2022,31/12/2027,El objeto es recibir propuestas para el suministro de energía y potencia eléctricas requeridas para atender el mercado regulado para los períodos comprendidos entre el 1 de marzo de 2022 al 31 de diciembre de 2022 y 1 de enero de 2025 al 31 de diciembre de 2027.
234,CP-CHCC2021-003,CHCC,CHEC,19/10/2021,01/03/2022 al 31/12/2027,21/10/2021,12/11/2021,22/12/2021,31/12/2021,21/01/2022,Cerrada y adjudicada,10/12/2021,,,31/01/2022,CP-CHCC2021-003/CHEC/CHCC/01%2F02%2F2023/31%2F12%2F2026,1,CP-CHCC2021-003-PROD02,201.0,201.0,229.0,01/03/2022,31/12/2027,El objeto es recibir propuestas para el suministro de energía y potencia eléctricas requeridas para atender el mercado regulado para los períodos comprendidos entre el 1 de marzo de 2022 al 31 de diciembre de 2022 y 1 de enero de 2025 al 31 de diciembre de 2027.
235,CP-CHCC2021-003,CHCC,CHEC,19/10/2021,01/03/2022 al 31/12/2027,21/10/2021,12/11/2021,22/12/2021,31/12/2021,21/01/2022,Cerrada y adjudicada,10/12/2021,,,31/01/2022,CP-CHCC2021-003/CHEC/CHCC/01%2F02%2F2023/31%2F12%2F2026,1,CP-CHCC2021-003-PROD03,292.0,292.0,216.0,01/03/2022,31/12/2027,El objeto es recibir propuestas para el suministro de energía y potencia eléctricas requeridas para atender el mercado regulado para los períodos comprendidos entre el 1 de marzo de 2022 al 31 de diciembre de 2022 y 1 de enero de 2025 al 31 de diciembre de 2027.
236,CP-CHCC2021-003,CHCC,CHEC,19/10/2021,01/03/2022 al 31/12/2027,21/10/2021,12/11/2021,22/12/2021,31/12/2021,21/01/2022,Cerrada y adjudicada,10/12/2021,,,31/01/2022,CP-CHCC2021-003/CHEC/CHCC/01%2F02%2F2023/31%2F12%2F2026,1,CP-CHCC2021-003-PROD04,,,,01/03/2022,31/12/2027,El objeto es recibir propuestas para el suministro de energía y potencia eléctricas requeridas para atender el mercado regulado para los períodos comprendidos entre el 1 de marzo de 2022 al 31 de diciembre de 2022 y 1 de enero de 2025 al 31 de diciembre de 2027.
237,CP-GNCC2021-004,GNCC,VATIA,12/10/2021,01/01/2022 al 31/12/2026,12/10/2021,21/10/2021,22/11/2021,03/12/2021,23/12/2021,Cerrada y adjudicada,,,,29/12/2021,CP-GNCC2021-004/VATIA/GNCC/01%2F02%2F2023/31%2F12%2F2026,1,CP-GNCC2021-004-PROD01,198.7,177.7,254.64,01/01/2022,31/12/2026,VATIA S.A E.S.P. -VATIA- está interesada en recibir ofertas para la contratación del suministro de energía eléctrica con destino a atender la demanda del mercado regulado en el periodo comprendido desde las 00:00 horas del día 1 de enero de 2022 o fecha de registro hasta las 24:00 del día 31 de diciembre de 2026.
238,CP-GNCC2021-004,GNCC,VATIA,12/10/2021,01/01/2022 al 31/12/2026,12/10/2021,21/10/2021,22/11/2021,03/12/2021,23/12/2021,Cerrada y adjudicada,,,,29/12/2021,CP-GNCC2021-004/VATIA/GNCC/01%2F02%2F2023/31%2F12%2F2026,1,CP-GNCC2021-004-PROD02,213.6,194.4,247.3,01/01/2022,31/12/2026,VATIA S.A E.S.P. -VATIA- está interesada en recibir ofertas para la contratación del suministro de energía eléctrica con destino a atender la demanda del mercado regulado en el periodo comprendido desde las 00:00 horas del día 1 de enero de 2022 o fecha de registro hasta las 24:00 del día 31 de diciembre de 2026.
239,CP-GNCC2021-004,GNCC,VATIA,12/10/2021,01/01/2022 al 31/12/2026,12/10/2021,21/10/2021,22/11/2021,03/12/2021,23/12/2021,Cerrada y adjudicada,,,,29/12/2021,CP-GNCC2021-004/VATIA/GNCC/01%2F02%2F2023/31%2F12%2F2026,1,CP-GNCC2021-004-PROD03,,,,01/01/2022,31/12/2026,VATIA S.A E.S.P. -VATIA- está interesada en recibir ofertas para la contratación del suministro de energía eléctrica con destino a atender la demanda del mercado regulado en el periodo comprendido desde las 00:00 horas del día 1 de enero de 2022 o fecha de registro hasta las 24:00 del día 31 de diciembre de 2026.
240,CP-GNCC2021-004,GNCC,VATIA,12/10/2021,01/01/2022 al 31/12/2026,12/10/2021,21/10/2021,22/11/2021,03/12/2021,23/12/2021,Cerrada y adjudicada,,,,29/12/2021,CP-GNCC2021-004/VATIA/GNCC/01%2F02%2F2023/31%2F12%2F2026,1,CP-GNCC2021-004-PROD04,91.4,43.9,227.34,01/01/2022,31/12/2026,VATIA S.A E.S.P. -VATIA- está interesada en recibir ofertas para la contratación del suministro de energía eléctrica con destino a atender la demanda del mercado regulado en el periodo comprendido desde las 00:00 horas del día 1 de enero de 2022 o fecha de registro hasta las 24:00 del día 31 de diciembre de 2026.
