,CodigoConvocatoria,CodigoSicAgente,NombreAgenteComprador,FechaPublicacionAviso,PeriodoAContratar,FechaPliegosParaConsulta,FechaPliegosDefinitivos,FechaLimiteRecepcionOfertas,AudienciaPublica,FechaMaximaFormalizacionContratos,Estado,FechaSuspension,FechaReactivacion,FechaCancelacion,FechaCierreConvocatoria,union,tmp,Productos,Cantidad de energía demandada GWh,Cantidad de energía adjudicada GWh,Precio promedio ponderado adjudicado ($/KWh),periodo_inicio,periodo_fin,descripcion
131,CP-CNSC2022-001,CNSC,CENS,18/03/2022,01/07/2022 al 31/12/2037,22/03/2022,12/04/2022,12/05/2022,25/05/2022,15/06/2022,Cerrada y adjudicada,,,,06/07/2022,CP-CNSC2022-001/CENS/CNSC/01%2F02%2F2023/31%2F12%2F2026,1,CP-CNSC2022-001-PROD05,77.79,0.0,0.0,01/07/2022,31/12/2037,"RECIBIR PROPUESTAS PARA EL SUMINISTRO DE ENERGÍA Y POTENCIA ELÉCTRICA REQUERIDAS PARA ATENDER EL MERCADO REGULADO CENS, MODALIDAD PAGUE LO CONTRATADO, PARA LA VIGENCIA DEL 1 DE JULIO DE 2022 AL 31 DE DICIEMBRE DE 2037. LOS PRODUCTOS 1,2 Y 3 SON EXCLUSIVOS DE FNCER (PND Y RESOLUCIONES MME 4 0715-2019 Y 40060-2021)"
132,CP-CNSC2022-001,CNSC,CENS,18/03/2022,01/07/2022 al 31/12/2037,22/03/2022,12/04/2022,12/05/2022,25/05/2022,15/06/2022,Cerrada y adjudicada,,,,06/07/2022,CP-CNSC2022-001/CENS/CNSC/01%2F02%2F2023/31%2F12%2F2026,1,CP-CNSC2022-001-PROD06,56.04,11.21,259.0,01/07/2022,31/12/2037,"RECIBIR PROPUESTAS PARA EL SUMINISTRO DE ENERGÍA Y POTENCIA ELÉCTRICA REQUERIDAS PARA ATENDER EL MERCADO REGULADO CENS, MODALIDAD PAGUE LO CONTRATADO, PARA LA VIGENCIA DEL 1 DE JULIO DE 2022 AL 31 DE DICIEMBRE DE 2037. LOS PRODUCTOS 1,2 Y 3 SON EXCLUSIVOS DE FNCER (PND Y RESOLUCIONES MME 4 0715-2019 Y 40060-2021)"
133,CP-CNSC2022-001,CNSC,CENS,18/03/2022,01/07/2022 al 31/12/2037,22/03/2022,12/04/2022,12/05/2022,25/05/2022,15/06/2022,Cerrada y adjudicada,,,,06/07/2022,CP-CNSC2022-001/CENS/CNSC/01%2F02%2F2023/31%2F12%2F2026,1,CP-CNSC2022-001-PROD07,3420.93,3093.68,227.59,01/07/2022,31/12/2037,"RECIBIR PROPUESTAS PARA EL SUMINISTRO DE ENERGÍA Y POTENCIA ELÉCTRICA REQUERIDAS PARA ATENDER EL MERCADO REGULADO CENS, MODALIDAD PAGUE LO CONTRATADO, PARA LA VIGENCIA DEL 1 DE JULIO DE 2022 AL 31 DE DICIEMBRE DE 2037. LOS PRODUCTOS 1,2 Y 3 SON EXCLUSIVOS DE FNCER (PND Y RESOLUCIONES MME 4 0715-2019 Y 40060-2021)"
134,CP-NEUC2022-003,NEUC,NEU,09/03/2022,01/06/2022 al 31/12/2024,09/03/2022,15/03/2022,13/04/2022,28/04/2022,05/05/2022,Cerrada y adjudicada,,,,06/06/2022,CP-NEUC2022-003/NEU/NEUC/01%2F02%2F2023/31%2F12%2F2026,1,CP-NEUC2022-003-PROD01,93.56,93.56,275.26,01/06/2022,31/12/2024,suministro de la energía eléctrica para atender parte del mercado regulado de el comprador para el período comprendido entre el 1 de junio de 2022 y el 31 de diciembre de 2024
135,CP-NEUC2022-003,NEUC,NEU,09/03/2022,01/06/2022 al 31/12/2024,09/03/2022,15/03/2022,13/04/2022,28/04/2022,05/05/2022,Cerrada y adjudicada,,,,06/06/2022,CP-NEUC2022-003/NEU/NEUC/01%2F02%2F2023/31%2F12%2F2026,1,CP-NEUC2022-003-PROD02,154.5,154.5,261.91,01/06/2022,31/12/2024,suministro de la energía eléctrica para atender parte del mercado regulado de el comprador para el período comprendido entre el 1 de junio de 2022 y el 31 de diciembre de 2024
136,CP-NEUC2022-003,NEUC,NEU,09/03/2022,01/06/2022 al 31/12/2024,09/03/2022,15/03/2022,13/04/2022,28/04/2022,05/05/2022,Cerrada y adjudicada,,,,06/06/2022,CP-NEUC2022-003/NEU/NEUC/01%2F02%2F2023/31%2F12%2F2026,1,CP-NEUC2022-003-PROD03,32.28,32.28,254.72,01/06/2022,31/12/2024,suministro de la energía eléctrica para atender parte del mercado regulado de el comprador para el período comprendido entre el 1 de junio de 2022 y el 31 de diciembre de 2024
137,CP-CDNC2022-001,CDNC,CEDENAR,07/03/2022,01/01/2023 al 31/12/2032,07/03/2022,29/03/2022,28/04/2022,11/05/2022,02/06/2022,Cerrada y adjudicada,,,,03/06/2022,CP-CDNC2022-001/CEDENAR/CDNC/01%2F02%2F2023/31%2F12%2F2026,1,CP-CDNC2022-001-PROD01,192.72,73.03,257.43,01/01/2023,31/12/2032,CEDENAR S.A. E.S.P. está interesado en recibir ofertas para comprar energía eléctrica con el fin de atender la demanda de su mercado regulado actual y potencial para el periodo comprendido entre el 01 de enero de 2023 a 31 de diciembre de 2032
138,CP-CDNC2022-001,CDNC,CEDENAR,07/03/2022,01/01/2023 al 31/12/2032,07/03/2022,29/03/2022,28/04/2022,11/05/2022,02/06/2022,Cerrada y adjudicada,,,,03/06/2022,CP-CDNC2022-001/CEDENAR/CDNC/01%2F02%2F2023/31%2F12%2F2026,1,CP-CDNC2022-001-PROD02,43.92,26.97,246.96,01/01/2023,31/12/2032,CEDENAR S.A. E.S.P. está interesado en recibir ofertas para comprar energía eléctrica con el fin de atender la demanda de su mercado regulado actual y potencial para el periodo comprendido entre el 01 de enero de 2023 a 31 de diciembre de 2032
139,CP-CDNC2022-001,CDNC,CEDENAR,07/03/2022,01/01/2023 al 31/12/2032,07/03/2022,29/03/2022,28/04/2022,11/05/2022,02/06/2022,Cerrada y adjudicada,,,,03/06/2022,CP-CDNC2022-001/CEDENAR/CDNC/01%2F02%2F2023/31%2F12%2F2026,1,CP-CDNC2022-001-PROD03,88.57,26.08,249.96,01/01/2023,31/12/2032,CEDENAR S.A. E.S.P. está interesado en recibir ofertas para comprar energía eléctrica con el fin de atender la demanda de su mercado regulado actual y potencial para el periodo comprendido entre el 01 de enero de 2023 a 31 de diciembre de 2032
140,CP-ESSC2022-001,ESSC,ESSA,04/03/2022,01/01/2023 al 31/12/2040,07/03/2022,29/03/2022,28/04/2022,11/05/2022,01/06/2022,Cerrada y adjudicada,,,,14/06/2022,CP-ESSC2022-001/ESSA/ESSC/01%2F02%2F2023/31%2F12%2F2026,1,CP-ESSC2022-001-PROD01,2590.34,1739.98,224.81,01/01/2023,31/12/2040,"RECIBIR PROPUESTAS PARA EL SUMINISTRO DE ENERGÍA Y POTENCIA ELÉCTRICA REQUERIDAS PARA ATENDER EL MERCADO REGULADO ESSA, MODALIDAD PAGUE LO CONTRATADO, PARA LA VIGENCIA DEL 1 DE ENERO DE 2023 AL 31 DE DICIEMBRE DE 2040. LOS PRODUCTOS 3,4,5 Y 6 SON EXCLUSIVOS DE FNCER (PND Y RESOLUCIONES MME 4 0715-2019 Y 40060-2021)"
141,CP-ESSC2022-001,ESSC,ESSA,04/03/2022,01/01/2023 al 31/12/2040,07/03/2022,29/03/2022,28/04/2022,11/05/2022,01/06/2022,Cerrada y adjudicada,,,,14/06/2022,CP-ESSC2022-001/ESSA/ESSC/01%2F02%2F2023/31%2F12%2F2026,1,CP-ESSC2022-001-PROD02,1431.92,0.0,0.0,01/01/2023,31/12/2040,"RECIBIR PROPUESTAS PARA EL SUMINISTRO DE ENERGÍA Y POTENCIA ELÉCTRICA REQUERIDAS PARA ATENDER EL MERCADO REGULADO ESSA, MODALIDAD PAGUE LO CONTRATADO, PARA LA VIGENCIA DEL 1 DE ENERO DE 2023 AL 31 DE DICIEMBRE DE 2040. LOS PRODUCTOS 3,4,5 Y 6 SON EXCLUSIVOS DE FNCER (PND Y RESOLUCIONES MME 4 0715-2019 Y 40060-2021)"
142,CP-ESSC2022-001,ESSC,ESSA,04/03/2022,01/01/2023 al 31/12/2040,07/03/2022,29/03/2022,28/04/2022,11/05/2022,01/06/2022,Cerrada y adjudicada,,,,14/06/2022,CP-ESSC2022-001/ESSA/ESSC/01%2F02%2F2023/31%2F12%2F2026,1,CP-ESSC2022-001-PROD03,360.27,274.13,229.86,01/01/2023,31/12/2040,"RECIBIR PROPUESTAS PARA EL SUMINISTRO DE ENERGÍA Y POTENCIA ELÉCTRICA REQUERIDAS PARA ATENDER EL MERCADO REGULADO ESSA, MODALIDAD PAGUE LO CONTRATADO, PARA LA VIGENCIA DEL 1 DE ENERO DE 2023 AL 31 DE DICIEMBRE DE 2040. LOS PRODUCTOS 3,4,5 Y 6 SON EXCLUSIVOS DE FNCER (PND Y RESOLUCIONES MME 4 0715-2019 Y 40060-2021)"
143,CP-ESSC2022-001,ESSC,ESSA,04/03/2022,01/01/2023 al 31/12/2040,07/03/2022,29/03/2022,28/04/2022,11/05/2022,01/06/2022,Cerrada y adjudicada,,,,14/06/2022,CP-ESSC2022-001/ESSA/ESSC/01%2F02%2F2023/31%2F12%2F2026,1,CP-ESSC2022-001-PROD04,255.21,207.56,222.53,01/01/2023,31/12/2040,"RECIBIR PROPUESTAS PARA EL SUMINISTRO DE ENERGÍA Y POTENCIA ELÉCTRICA REQUERIDAS PARA ATENDER EL MERCADO REGULADO ESSA, MODALIDAD PAGUE LO CONTRATADO, PARA LA VIGENCIA DEL 1 DE ENERO DE 2023 AL 31 DE DICIEMBRE DE 2040. LOS PRODUCTOS 3,4,5 Y 6 SON EXCLUSIVOS DE FNCER (PND Y RESOLUCIONES MME 4 0715-2019 Y 40060-2021)"
144,CP-ESSC2022-001,ESSC,ESSA,04/03/2022,01/01/2023 al 31/12/2040,07/03/2022,29/03/2022,28/04/2022,11/05/2022,01/06/2022,Cerrada y adjudicada,,,,14/06/2022,CP-ESSC2022-001/ESSA/ESSC/01%2F02%2F2023/31%2F12%2F2026,1,CP-ESSC2022-001-PROD05,320.22,181.08,219.89,01/01/2023,31/12/2040,"RECIBIR PROPUESTAS PARA EL SUMINISTRO DE ENERGÍA Y POTENCIA ELÉCTRICA REQUERIDAS PARA ATENDER EL MERCADO REGULADO ESSA, MODALIDAD PAGUE LO CONTRATADO, PARA LA VIGENCIA DEL 1 DE ENERO DE 2023 AL 31 DE DICIEMBRE DE 2040. LOS PRODUCTOS 3,4,5 Y 6 SON EXCLUSIVOS DE FNCER (PND Y RESOLUCIONES MME 4 0715-2019 Y 40060-2021)"
145,CP-ESSC2022-001,ESSC,ESSA,04/03/2022,01/01/2023 al 31/12/2040,07/03/2022,29/03/2022,28/04/2022,11/05/2022,01/06/2022,Cerrada y adjudicada,,,,14/06/2022,CP-ESSC2022-001/ESSA/ESSC/01%2F02%2F2023/31%2F12%2F2026,1,CP-ESSC2022-001-PROD06,560.38,560.38,181.62,01/01/2023,31/12/2040,"RECIBIR PROPUESTAS PARA EL SUMINISTRO DE ENERGÍA Y POTENCIA ELÉCTRICA REQUERIDAS PARA ATENDER EL MERCADO REGULADO ESSA, MODALIDAD PAGUE LO CONTRATADO, PARA LA VIGENCIA DEL 1 DE ENERO DE 2023 AL 31 DE DICIEMBRE DE 2040. LOS PRODUCTOS 3,4,5 Y 6 SON EXCLUSIVOS DE FNCER (PND Y RESOLUCIONES MME 4 0715-2019 Y 40060-2021)"
146,CP-EPMC2022-001,EPMC,EPM,01/03/2022,01/01/2023 al 31/12/2032,04/03/2022,28/03/2022,02/05/2022,13/05/2022,06/06/2022,Cerrada y adjudicada,,,,30/06/2022,CP-EPMC2022-001/EPM/EPMC/01%2F02%2F2023/31%2F12%2F2026,1,CP-EPMC2022-001-PROD01,611.73,490.54,216.9,01/01/2023,31/12/2032,"Recibir propuestas para el suministro de energía y potencia eléctricas requeridas para atender el mercado regulado de EPM, incluyendo las pérdidas correspondientes en el Sistema de Transmisión Nacional, para el período 1 de enero de 2023 al 31 de diciembre de 2032."
147,CP-EPMC2022-001,EPMC,EPM,01/03/2022,01/01/2023 al 31/12/2032,04/03/2022,28/03/2022,02/05/2022,13/05/2022,06/06/2022,Cerrada y adjudicada,,,,30/06/2022,CP-EPMC2022-001/EPM/EPMC/01%2F02%2F2023/31%2F12%2F2026,1,CP-EPMC2022-001-PROD02,4893.86,3855.68,244.31,01/01/2023,31/12/2032,"Recibir propuestas para el suministro de energía y potencia eléctricas requeridas para atender el mercado regulado de EPM, incluyendo las pérdidas correspondientes en el Sistema de Transmisión Nacional, para el período 1 de enero de 2023 al 31 de diciembre de 2032."
148,CP-EPMC2022-001,EPMC,EPM,01/03/2022,01/01/2023 al 31/12/2032,04/03/2022,28/03/2022,02/05/2022,13/05/2022,06/06/2022,Cerrada y adjudicada,,,,30/06/2022,CP-EPMC2022-001/EPM/EPMC/01%2F02%2F2023/31%2F12%2F2026,1,CP-EPMC2022-001-PROD03,611.73,0.0,0.0,01/01/2023,31/12/2032,"Recibir propuestas para el suministro de energía y potencia eléctricas requeridas para atender el mercado regulado de EPM, incluyendo las pérdidas correspondientes en el Sistema de Transmisión Nacional, para el período 1 de enero de 2023 al 31 de diciembre de 2032."
149,CP-EPMC2022-001,EPMC,EPM,01/03/2022,01/01/2023 al 31/12/2032,04/03/2022,28/03/2022,02/05/2022,13/05/2022,06/06/2022,Cerrada y adjudicada,,,,30/06/2022,CP-EPMC2022-001/EPM/EPMC/01%2F02%2F2023/31%2F12%2F2026,1,CP-EPMC2022-001-PROD04,521.2,124.47,266.24,01/01/2023,31/12/2032,"Recibir propuestas para el suministro de energía y potencia eléctricas requeridas para atender el mercado regulado de EPM, incluyendo las pérdidas correspondientes en el Sistema de Transmisión Nacional, para el período 1 de enero de 2023 al 31 de diciembre de 2032."
150,CP-EPMC2022-001,EPMC,EPM,01/03/2022,01/01/2023 al 31/12/2032,04/03/2022,28/03/2022,02/05/2022,13/05/2022,06/06/2022,Cerrada y adjudicada,,,,30/06/2022,CP-EPMC2022-001/EPM/EPMC/01%2F02%2F2023/31%2F12%2F2026,1,CP-EPMC2022-001-PROD05,1575.73,1566.51,257.83,01/01/2023,31/12/2032,"Recibir propuestas para el suministro de energía y potencia eléctricas requeridas para atender el mercado regulado de EPM, incluyendo las pérdidas correspondientes en el Sistema de Transmisión Nacional, para el período 1 de enero de 2023 al 31 de diciembre de 2032."
151,CP-EPMC2022-001,EPMC,EPM,01/03/2022,01/01/2023 al 31/12/2032,04/03/2022,28/03/2022,02/05/2022,13/05/2022,06/06/2022,Cerrada y adjudicada,,,,30/06/2022,CP-EPMC2022-001/EPM/EPMC/01%2F02%2F2023/31%2F12%2F2026,1,CP-EPMC2022-001-PROD06,1619.33,1619.33,236.7,01/01/2023,31/12/2032,"Recibir propuestas para el suministro de energía y potencia eléctricas requeridas para atender el mercado regulado de EPM, incluyendo las pérdidas correspondientes en el Sistema de Transmisión Nacional, para el período 1 de enero de 2023 al 31 de diciembre de 2032."
152,CP-EPMC2022-001,EPMC,EPM,01/03/2022,01/01/2023 al 31/12/2032,04/03/2022,28/03/2022,02/05/2022,13/05/2022,06/06/2022,Cerrada y adjudicada,,,,30/06/2022,CP-EPMC2022-001/EPM/EPMC/01%2F02%2F2023/31%2F12%2F2026,1,CP-EPMC2022-001-PROD07,1663.0,1663.0,228.42,01/01/2023,31/12/2032,"Recibir propuestas para el suministro de energía y potencia eléctricas requeridas para atender el mercado regulado de EPM, incluyendo las pérdidas correspondientes en el Sistema de Transmisión Nacional, para el período 1 de enero de 2023 al 31 de diciembre de 2032."
153,CP-ENIC2022-001,ENIC,ENELAR,28/02/2022,01/07/2022 al 31/12/2029,28/02/2022,22/03/2022,21/04/2022,04/05/2022,26/05/2022,Cerrada y adjudicada,,,,08/07/2022,CP-ENIC2022-001/ENELAR/ENIC/01%2F02%2F2023/31%2F12%2F2026,1,CP-ENIC2022-001-PROD01,59.24,0.05,230.0,01/07/2022,31/12/2029,SUMINISTRAR ENERGÍA Y POTENCIA PARA ATENDER EL MERCADO REGULADO DURANTE LA VIGENCIA DE TIEMPO COMPRENDIDA ENTRE LAS 00:00 HORAS DEL PRIMERO (01) DE JULIO DE 2022 HASTA LAS 24:00 HORAS DEL TREINTA Y UNO (31) DE DICIEMBRE DE 2029.
154,CP-ENIC2022-001,ENIC,ENELAR,28/02/2022,01/07/2022 al 31/12/2029,28/02/2022,22/03/2022,21/04/2022,04/05/2022,26/05/2022,Cerrada y adjudicada,,,,08/07/2022,CP-ENIC2022-001/ENELAR/ENIC/01%2F02%2F2023/31%2F12%2F2026,1,CP-ENIC2022-001-PROD02,,,,01/07/2022,31/12/2029,SUMINISTRAR ENERGÍA Y POTENCIA PARA ATENDER EL MERCADO REGULADO DURANTE LA VIGENCIA DE TIEMPO COMPRENDIDA ENTRE LAS 00:00 HORAS DEL PRIMERO (01) DE JULIO DE 2022 HASTA LAS 24:00 HORAS DEL TREINTA Y UNO (31) DE DICIEMBRE DE 2029.
155,CP-ENIC2022-001,ENIC,ENELAR,28/02/2022,01/07/2022 al 31/12/2029,28/02/2022,22/03/2022,21/04/2022,04/05/2022,26/05/2022,Cerrada y adjudicada,,,,08/07/2022,CP-ENIC2022-001/ENELAR/ENIC/01%2F02%2F2023/31%2F12%2F2026,1,CP-ENIC2022-001-PROD03,,,,01/07/2022,31/12/2029,SUMINISTRAR ENERGÍA Y POTENCIA PARA ATENDER EL MERCADO REGULADO DURANTE LA VIGENCIA DE TIEMPO COMPRENDIDA ENTRE LAS 00:00 HORAS DEL PRIMERO (01) DE JULIO DE 2022 HASTA LAS 24:00 HORAS DEL TREINTA Y UNO (31) DE DICIEMBRE DE 2029.
156,CP-EEPC2022-001,EEPC,EEP,26/02/2022,01/05/2022 al 31/12/2029,26/02/2022,09/03/2022,07/04/2022,22/04/2022,11/05/2022,Cerrada y adjudicada,,,,16/05/2022,CP-EEPC2022-001/EEP/EEPC/01%2F02%2F2023/31%2F12%2F2026,1,CP-EEPC2022-001-PROD01,23.06,23.06,264.0,01/05/2022,31/12/2029,"La EMPRESA DE ENERGÍA DE PEREIRA S.A. ESP., está interesada en recibir ofertas para la venta o suministro de energía eléctrica para el período comprendido entre el 01 de mayo del año 2022 al 31 de diciembre del año 2029, con el objetivo de abastecer la demanda comercial de energía de su Mercado Regulado."
157,CP-EEPC2022-001,EEPC,EEP,26/02/2022,01/05/2022 al 31/12/2029,26/02/2022,09/03/2022,07/04/2022,22/04/2022,11/05/2022,Cerrada y adjudicada,,,,16/05/2022,CP-EEPC2022-001/EEP/EEPC/01%2F02%2F2023/31%2F12%2F2026,1,CP-EEPC2022-001-PROD02,,,,01/05/2022,31/12/2029,"La EMPRESA DE ENERGÍA DE PEREIRA S.A. ESP., está interesada en recibir ofertas para la venta o suministro de energía eléctrica para el período comprendido entre el 01 de mayo del año 2022 al 31 de diciembre del año 2029, con el objetivo de abastecer la demanda comercial de energía de su Mercado Regulado."
158,CP-EEPC2022-001,EEPC,EEP,26/02/2022,01/05/2022 al 31/12/2029,26/02/2022,09/03/2022,07/04/2022,22/04/2022,11/05/2022,Cerrada y adjudicada,,,,16/05/2022,CP-EEPC2022-001/EEP/EEPC/01%2F02%2F2023/31%2F12%2F2026,1,CP-EEPC2022-001-PROD03,62.49,11.88,250.0,01/05/2022,31/12/2029,"La EMPRESA DE ENERGÍA DE PEREIRA S.A. ESP., está interesada en recibir ofertas para la venta o suministro de energía eléctrica para el período comprendido entre el 01 de mayo del año 2022 al 31 de diciembre del año 2029, con el objetivo de abastecer la demanda comercial de energía de su Mercado Regulado."
159,CP-EEPC2022-001,EEPC,EEP,26/02/2022,01/05/2022 al 31/12/2029,26/02/2022,09/03/2022,07/04/2022,22/04/2022,11/05/2022,Cerrada y adjudicada,,,,16/05/2022,CP-EEPC2022-001/EEP/EEPC/01%2F02%2F2023/31%2F12%2F2026,1,CP-EEPC2022-001-PROD04,,,,01/05/2022,31/12/2029,"La EMPRESA DE ENERGÍA DE PEREIRA S.A. ESP., está interesada en recibir ofertas para la venta o suministro de energía eléctrica para el período comprendido entre el 01 de mayo del año 2022 al 31 de diciembre del año 2029, con el objetivo de abastecer la demanda comercial de energía de su Mercado Regulado."
160,CP-EEPC2022-001,EEPC,EEP,26/02/2022,01/05/2022 al 31/12/2029,26/02/2022,09/03/2022,07/04/2022,22/04/2022,11/05/2022,Cerrada y adjudicada,,,,16/05/2022,CP-EEPC2022-001/EEP/EEPC/01%2F02%2F2023/31%2F12%2F2026,1,CP-EEPC2022-001-PROD05,,,,01/05/2022,31/12/2029,"La EMPRESA DE ENERGÍA DE PEREIRA S.A. ESP., está interesada en recibir ofertas para la venta o suministro de energía eléctrica para el período comprendido entre el 01 de mayo del año 2022 al 31 de diciembre del año 2029, con el objetivo de abastecer la demanda comercial de energía de su Mercado Regulado."
161,CP-EEPC2022-001,EEPC,EEP,26/02/2022,01/05/2022 al 31/12/2029,26/02/2022,09/03/2022,07/04/2022,22/04/2022,11/05/2022,Cerrada y adjudicada,,,,16/05/2022,CP-EEPC2022-001/EEP/EEPC/01%2F02%2F2023/31%2F12%2F2026,1,CP-EEPC2022-001-PROD06,,,,01/05/2022,31/12/2029,"La EMPRESA DE ENERGÍA DE PEREIRA S.A. ESP., está interesada en recibir ofertas para la venta o suministro de energía eléctrica para el período comprendido entre el 01 de mayo del año 2022 al 31 de diciembre del año 2029, con el objetivo de abastecer la demanda comercial de energía de su Mercado Regulado."
162,CP-EEPC2022-001,EEPC,EEP,26/02/2022,01/05/2022 al 31/12/2029,26/02/2022,09/03/2022,07/04/2022,22/04/2022,11/05/2022,Cerrada y adjudicada,,,,16/05/2022,CP-EEPC2022-001/EEP/EEPC/01%2F02%2F2023/31%2F12%2F2026,1,CP-EEPC2022-001-PROD07,,,,01/05/2022,31/12/2029,"La EMPRESA DE ENERGÍA DE PEREIRA S.A. ESP., está interesada en recibir ofertas para la venta o suministro de energía eléctrica para el período comprendido entre el 01 de mayo del año 2022 al 31 de diciembre del año 2029, con el objetivo de abastecer la demanda comercial de energía de su Mercado Regulado."
163,CP-EEPC2022-001,EEPC,EEP,26/02/2022,01/05/2022 al 31/12/2029,26/02/2022,09/03/2022,07/04/2022,22/04/2022,11/05/2022,Cerrada y adjudicada,,,,16/05/2022,CP-EEPC2022-001/EEP/EEPC/01%2F02%2F2023/31%2F12%2F2026,1,CP-EEPC2022-001-PROD08,,,,01/05/2022,31/12/2029,"La EMPRESA DE ENERGÍA DE PEREIRA S.A. ESP., está interesada en recibir ofertas para la venta o suministro de energía eléctrica para el período comprendido entre el 01 de mayo del año 2022 al 31 de diciembre del año 2029, con el objetivo de abastecer la demanda comercial de energía de su Mercado Regulado."
164,CP-EEPC2022-001,EEPC,EEP,26/02/2022,01/05/2022 al 31/12/2029,26/02/2022,09/03/2022,07/04/2022,22/04/2022,11/05/2022,Cerrada y adjudicada,,,,16/05/2022,CP-EEPC2022-001/EEP/EEPC/01%2F02%2F2023/31%2F12%2F2026,1,CP-EEPC2022-001-PROD09,449.25,449.25,248.22,01/05/2022,31/12/2029,"La EMPRESA DE ENERGÍA DE PEREIRA S.A. ESP., está interesada en recibir ofertas para la venta o suministro de energía eléctrica para el período comprendido entre el 01 de mayo del año 2022 al 31 de diciembre del año 2029, con el objetivo de abastecer la demanda comercial de energía de su Mercado Regulado."
165,CP-CSSC2022-001,CSSC,Air-e,23/02/2022,01/05/2022 al 31/12/2027,23/02/2022,02/03/2022,31/03/2022,13/04/2022,06/05/2022,Cerrada y adjudicada,,,,18/05/2022,CP-CSSC2022-001/Air-e/CSSC/01%2F02%2F2023/31%2F12%2F2026,1,CP-CSSC2022-001-PROD01,3851.57,3270.05,232.16,01/05/2022,31/12/2027,Se invita a las empresas interesadas en presentar propuestas para el suministro de la energía eléctrica que Air-e requiere para atender parte de la demanda de su mercado regulado durante el periodo comprendido entre el 01 de mayo de 2022 al 31 de diciembre de 2027.
166,CP-CSSC2022-001,CSSC,Air-e,23/02/2022,01/05/2022 al 31/12/2027,23/02/2022,02/03/2022,31/03/2022,13/04/2022,06/05/2022,Cerrada y adjudicada,,,,18/05/2022,CP-CSSC2022-001/Air-e/CSSC/01%2F02%2F2023/31%2F12%2F2026,1,CP-CSSC2022-001-PROD02,115.15,38.8,282.5,01/05/2022,31/12/2027,Se invita a las empresas interesadas en presentar propuestas para el suministro de la energía eléctrica que Air-e requiere para atender parte de la demanda de su mercado regulado durante el periodo comprendido entre el 01 de mayo de 2022 al 31 de diciembre de 2027.
167,CP-TPLC2022-001,TPLC,TERPEL,15/02/2022,01/11/2022 al 31/12/2032,17/02/2022,03/03/2022,19/04/2022,28/04/2022,19/05/2022,Cerrada y adjudicada,,,,30/06/2022,CP-TPLC2022-001/TERPEL/TPLC/01%2F02%2F2023/31%2F12%2F2026,1,CP-TPLC2022-001-PROD01,122.0,92.0,243.92,01/11/2022,31/12/2032,TERPEL ENERGÍA S.A.S. E.S.P. invita a los interesados a presentar oferta mercantil para el suministro de energía entre el 1 de noviembre de 2022 y el 31 de diciembre de 2032.
168,CP-GNCC2022-001,GNCC,VATIA,14/02/2022,06/05/2022 al 31/12/2026,16/02/2022,02/03/2022,31/03/2022,13/04/2022,05/05/2022,Cerrada y adjudicada,,,,12/05/2022,CP-GNCC2022-001/VATIA/GNCC/01%2F02%2F2023/31%2F12%2F2026,1,CP-GNCC2022-001-PROD01,70.36,70.36,263.0,06/05/2022,31/12/2026,VATIA S.A E.S.P. -VATIA- está interesada en recibir ofertas para la contratación del suministro de energía eléctrica con destino a atender la demanda del mercado regulado en el periodo comprendido desde las 00:00 horas del día 6 de mayo de 2022 o fecha de registro hasta las 24:00 del día 31 de diciembre de 2026.
169,CP-GNCC2022-001,GNCC,VATIA,14/02/2022,06/05/2022 al 31/12/2026,16/02/2022,02/03/2022,31/03/2022,13/04/2022,05/05/2022,Cerrada y adjudicada,,,,12/05/2022,CP-GNCC2022-001/VATIA/GNCC/01%2F02%2F2023/31%2F12%2F2026,1,CP-GNCC2022-001-PROD02,224.63,224.63,258.2,06/05/2022,31/12/2026,VATIA S.A E.S.P. -VATIA- está interesada en recibir ofertas para la contratación del suministro de energía eléctrica con destino a atender la demanda del mercado regulado en el periodo comprendido desde las 00:00 horas del día 6 de mayo de 2022 o fecha de registro hasta las 24:00 del día 31 de diciembre de 2026.
170,CP-GNCC2022-001,GNCC,VATIA,14/02/2022,06/05/2022 al 31/12/2026,16/02/2022,02/03/2022,31/03/2022,13/04/2022,05/05/2022,Cerrada y adjudicada,,,,12/05/2022,CP-GNCC2022-001/VATIA/GNCC/01%2F02%2F2023/31%2F12%2F2026,1,CP-GNCC2022-001-PROD03,163.81,163.81,254.88,06/05/2022,31/12/2026,VATIA S.A E.S.P. -VATIA- está interesada en recibir ofertas para la contratación del suministro de energía eléctrica con destino a atender la demanda del mercado regulado en el periodo comprendido desde las 00:00 horas del día 6 de mayo de 2022 o fecha de registro hasta las 24:00 del día 31 de diciembre de 2026.
171,CP-GNCC2022-001,GNCC,VATIA,14/02/2022,06/05/2022 al 31/12/2026,16/02/2022,02/03/2022,31/03/2022,13/04/2022,05/05/2022,Cerrada y adjudicada,,,,12/05/2022,CP-GNCC2022-001/VATIA/GNCC/01%2F02%2F2023/31%2F12%2F2026,1,CP-GNCC2022-001-PROD04,192.84,90.0,244.45,06/05/2022,31/12/2026,VATIA S.A E.S.P. -VATIA- está interesada en recibir ofertas para la contratación del suministro de energía eléctrica con destino a atender la demanda del mercado regulado en el periodo comprendido desde las 00:00 horas del día 6 de mayo de 2022 o fecha de registro hasta las 24:00 del día 31 de diciembre de 2026.
